0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.49005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4890299997627734,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49005,0.0,0.0
-1.2802970263066848,-0.9288105114994839,-1.2802970263066848,-0.9476691271293581,-1.46554502495,-1.428810511499484,-1.2970000118017198,-0.9707400747004999,-1.8521910136625443,-0.800000011920929,-1.451182173953495,-0.882089976632595,-1.0613723710558178,-3.0900501430511476,-0.966032673953495,-0.9851494999999999,-1.4422410375044021,-0.9613723472139599,-1.475298005,-0.995,-0.995,-1.2000000476837158,-1.9000000953674316,-1.2772980168017196,-0.966032673953495,-0.9613723472139599,-1.9772980644854354,-0.9476691271293581,-0.9521910375044021,-2.6000001430511475,-0.9431924358580646,-0.980298005,-0.9332424358580645,-1.3645363860976065,-0.9613723472139599,-0.9510380797004999,-0.9851494999999999,-1.4381924358580647,-0.980298005,-1.1929999881982805,-0.9422410375044021,-1.6381924239371357,-1.4607900747004998,-0.9567586237418204,-1.4607900747004998,-1.414670911384489,-0.995,-0.9707400747004999,-0.9471910375044023
-0.9801495,-1.600000023841858,-1.5,-0.99005,-2.0999999046325684,-1.079297516343015,-2.2979999075829984,-1.5763576289023935,-2.200000047683716,-1.7517586356627493,-1.100000023841858,-1.0,-1.495,-2.6000001430511475,-1.5,-2.5505815917472145,-0.99005,0.0,-1.1929999881982805,-0.99005,-2.6000001430511475,-0.995,-2.0,-1.100000023841858,-1.4426691271293581,-1.7999999523162842,-1.8900499761581422,-1.6567586714255362,-1.475298005,-3.0567587667929677,-2.852190894453255,-1.4422410375044021,-0.99005,-1.170496017814171,-1.600000023841858,-1.4471910375044024,-1.090999979376793,-1.2840800116837023,-0.99005,-1.470348005,-1.1929999881982805,-1.2000000476837158,-1.0,-1.0940300236046314,-1.0705940526133695,-0.99005,-0.995,-1.214670923305418,-0.99005
-1.0763576289023935,-2.361372442581392,-1.5,-1.177268704862799,-1.2647691154831817,-1.2754950368709288,-2.5,-0.9801495,-2.0999999046325684,-1.600000023841858,-1.2695250366337023,-0.99005,-0.99005,-2.6000001430511475,0.0,-1.9000000953674316,-0.980298005,-1.428810511499484,-1.2772980168017196,-1.5517586475836782,-0.9851494999999999,-0.96064452495,-1.2000000476837158,-1.4332424358580647,-0.995,-0.9851494999999999,-1.3940300355255604,-2.0999999046325684,-1.1841098028917163,-2.290050071525574,-1.4607900747004998,-0.9851494999999999,-0.980298005,-1.8949999761581422,-2.4000000953674316,-1.410327182320644,-1.2000000476837158,-1.088060023367405,-1.419522406384489,-0.99005,-0.9752980049999999,-1.366032650111637,-0.97549502495,-2.3381924120162068,-0.97549502495,-1.4381924358580647,-0.99005,-1.2782288144511968,-2.5949999046325685
-0.9476691271293581,-1.9332424358580647,-0.966032673953495,-0.980298005,-0.9851494999999999,-1.2860897115668655,-1.2999999523162842,-0.9707400747004999,-2.0999999046325684,-1.0940000236034393,-1.0,-0.9752980049999999,-0.9521910375044021,-1.3960200506046414,-0.9431924358580646,-3.5517587667929678,-0.94167035221396,-0.9476691271293581,-1.4322536486918205,-0.9431924358580646,-1.6613723948976757,-0.9567586237418204,-2.4000000953674316,-1.419522406384489,-1.0,-1.265545036870929,-1.2920000118017196,-0.9613723472139599,-0.480298005,-1.2000000476837158,-0.9613723472139599,-0.980298005,-0.966032673953495,-1.177268704862799,-0.9607900747004999,-0.9521910375044021,-1.46064452495,-1.5,-1.0,-1.5,-0.97049502495,-1.6660327216372108,-1.451182173953495,-1.1841098028917163,-1.7000000476837158,-0.9476691271293581,-0.995,-1.0567586475836783,-1.2754950368709288
0.0,-3.5288106545506315,-0.5,-0.980298005,0.0,-0.5,-1.100000023841858,-0.9000000357627869,-1.100000023841858,-0.9707400747004999,-0.5,0.0,-0.5,-0.9431924358580646,-1.2431924477789935,-0.5,-0.9851494999999999,-0.9476691271293581,-0.9851494999999999,-0.995,-0.5,-0.9567586237418204,-0.5,-0.5,-0.9476691271293581,-1.100000023841858,-1.3870400058418513,-0.699999988079071,-0.5,-0.5,-0.800000011920929,-0.995,-1.2860897115668655,-0.5,-0.9567586237418204,-0.5,-1.0,-0.5,-0.5,-0.5,-0.9476691271293581,-0.9521910375044021,0.0,-0.9476691271293581,-1.3880600352883339,-0.5,-1.100000023841858,-0.5,-0.9431924358580646
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
