-8.899999618530273,0.0,-0.9000000357627869,-7.900000095367432,0.0,-0.9000000357627869,0.0,-3.200000047683716,0.0,-0.9000000357627869,-0.6000000238418579,0.0,-0.5,0.0,-6.700000762939453,0.0,-0.9000000357627869,-2.4000000953674316,0.0,-0.6000000238418579,0.0,-0.9000000357627869,0.0,-0.6000000238418579,-0.20000000298023224,0.0,-0.30000001192092896,0.0,-5.0,0.0,-0.30000001192092896,-1.7000000476837158,0.0,-0.9000000357627869,0.0,-5.399999618530273,0.0,0.0,-0.6000000238418579,0.0,-0.9000000357627869,0.0,-2.5,0.0,-1.9999998807907104,-0.9000000357627869,-0.9000000357627869,0.0,-0.9000000357627869
-5.700000286102295,-0.5,-0.47074007470049994,-2.0,0.0,-0.47074007470049994,-0.47074007470049994,-0.45675862374182036,-0.5,-0.47549502494999996,-0.7000000476837158,-0.46603267395349496,-0.47074007470049994,-0.5,-5.099999904632568,-0.480298005,-0.480298005,-0.5,-0.97549502495,-0.9000000357627869,-0.47074007470049994,-2.999999761581421,-0.5,-0.480298005,-0.48514949999999996,-0.699999988079071,-0.480298005,-0.5,-0.10000000149011612,-0.5,-0.09900000147521495,-0.5,-0.47074007470049994,-0.47549502494999996,-0.5,-7.099999904632568,-0.5,-0.30000001192092896,-1.0,-0.30000001192092896,-0.5,-0.5,-3.299999952316284,-0.47549502494999996,-0.30000001192092896,-0.6000000238418579,-0.5,-0.5,-0.5
-0.495,-0.9521910375044021,-0.980298005,-0.6000000238418579,-0.97549502495,-0.6000000238418579,-0.9431924358580646,-2.4000000953674316,-0.97549502495,-0.9521910375044021,-3.9000000953674316,-0.5,-0.800000011920929,-0.980298005,-2.0,-0.9707400747004999,-0.9707400747004999,-1.7999999523162842,-0.9707400747004999,-0.966032673953495,-0.9431924358580646,-0.8754950309104644,-0.980298005,0.0,-1.100000023841858,-0.980298005,-0.980298005,-0.9707400747004999,-1.4851495,-0.980298005,-0.980298005,-1.9000000953674316,-1.899999976158142,-0.5990000014752149,-0.97549502495,-0.800000011920929,-0.9707400747004999,-0.97549502495,-1.100000023841858,-0.9613723472139599,-0.9707400747004999,-0.9707400747004999,-0.9387605114994839,-0.5,-0.9521910375044021,-0.966032673953495,-0.9567586237418204,-1.0,-0.966032673953495
-0.5,-0.5,-2.799999952316284,0.0,-0.30000001192092896,0.0,-0.5,-0.6000000238418579,0.0,-0.480298005,-6.1999993324279785,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5,0.0,-0.5,-0.5,-3.799999952316284,0.0,0.0,-0.5,-1.600000023841858,-0.5,-0.45219103750440215,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,-6.999999523162842,-0.5,-0.5,-0.5,-0.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-4.900000095367432,0.0,-0.5,0.0,-1.2000000476837158,0.0,0.0,-1.2000000476837158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.6000000238418579,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000476837158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
